Order_ID,Order_Date,Customer_ID,Product_ID,Salesperson_ID,Region_ID,Units_Sold,Unit_Price,Cost_Price,Revenue,Profit,Region_Name,Country,Year,Order_Year,Product_Name,Profit_Unit,Day,Month_Name
24617,2023-06-14,296,1,3,2,9,1318,1018,11862,2700,South,GERMANY,2023,2023,Laptop,300.0,Wednesday,June
24618,2025-03-19,347,3,5,4,7,474,285,3318,1323,West,GERMANY,2025,2025,Tablet,189.0,Wednesday,March
24619,2024-01-08,78,6,10,4,6,489,198,2934,1746,West,GERMANY,2024,2024,Printer,291.0,Monday,January
24620,2025-04-17,612,6,13,4,4,489,297,1956,768,West,GERMANY,2025,2025,Printer,192.0,Thursday,April
24621,2023-08-23,223,4,10,1,5,1270,1089,6350,905,North,USA,2023,2023,Monitor,181.0,Wednesday,August
24622,2023-11-26,697,4,2,1,13,1270,1052,16510,2834,North,USA,2023,2023,Monitor,218.0,Sunday,November
24623,2023-07-18,936,4,14,1,12,1270,1106,15240,1968,North,USA,2023,2023,Monitor,164.0,Tuesday,July
24624,2023-07-21,903,2,20,4,15,787,555,11805,3480,West,GERMANY,2023,2023,Smartphone,232.0,Friday,July
24625,2023-12-04,393,6,11,2,7,489,403,3423,602,South,GERMANY,2023,2023,Printer,86.0,Monday,December
24626,2024-12-13,462,1,18,1,8,1318,1112,10544,1648,North,USA,2024,2024,Laptop,206.0,Friday,December
24627,2023-09-14,860,5,10,4,11,943,808,10373,1485,West,GERMANY,2023,2023,Headphones,135.0,Thursday,September
24628,2023-06-06,728,5,17,1,12,943,690,11316,3036,North,USA,2023,2023,Headphones,253.0,Tuesday,June
24629,2024-11-27,478,5,8,2,7,943,782,6601,1127,South,GERMANY,2024,2024,Headphones,161.0,Wednesday,November
24630,2024-04-15,711,6,10,2,1,489,270,489,219,South,GERMANY,2024,2024,Printer,219.0,Monday,April
24631,2024-03-18,999,4,2,3,1,1270,1009,1270,261,East,INDIA,2024,2024,Monitor,261.0,Monday,March
24632,2024-02-21,148,3,4,4,1,474,354,474,120,West,GERMANY,2024,2024,Tablet,120.0,Wednesday,February
24633,2025-02-20,40,5,14,2,8,943,837,7544,848,South,GERMANY,2025,2025,Headphones,106.0,Thursday,February
24634,2023-07-19,728,1,12,3,11,1318,1263,14498,605,East,INDIA,2023,2023,Laptop,55.0,Wednesday,July
24635,2025-01-22,505,3,3,1,11,474,316,5214,1738,North,USA,2025,2025,Tablet,158.0,Wednesday,January
24636,2023-10-27,335,3,17,2,8,474,386,3792,704,South,GERMANY,2023,2023,Tablet,88.0,Friday,October
24637,2023-10-21,310,1,12,2,15,1318,1232,19770,1290,South,GERMANY,2023,2023,Laptop,86.0,Saturday,October
24638,2024-01-23,591,6,20,3,8,489,237,3912,2016,East,INDIA,2024,2024,Printer,252.0,Tuesday,January
24639,2023-09-22,440,1,8,1,13,1318,1220,17134,1274,North,USA,2023,2023,Laptop,98.0,Friday,September
24640,2025-02-16,687,4,16,3,12,1270,1077,15240,2316,East,INDIA,2025,2025,Monitor,193.0,Sunday,February
24641,2024-07-17,79,1,5,3,4,1318,1054,5272,1056,East,INDIA,2024,2024,Laptop,264.0,Wednesday,July
24642,2023-12-12,137,6,6,4,2,489,303,978,372,West,GERMANY,2023,2023,Printer,186.0,Tuesday,December
24643,2024-08-15,195,3,2,1,4,474,384,1896,360,North,USA,2024,2024,Tablet,90.0,Thursday,August
24644,2024-02-21,45,2,19,3,8,787,580,6296,1656,East,INDIA,2024,2024,Smartphone,207.0,Wednesday,February
24645,2024-05-11,184,5,7,4,1,943,784,943,159,West,GERMANY,2024,2024,Headphones,159.0,Saturday,May
24646,2024-04-10,207,3,17,1,3,474,236,1422,714,North,USA,2024,2024,Tablet,238.0,Wednesday,April
24647,2023-06-17,875,1,15,4,6,1318,1083,7908,1410,West,GERMANY,2023,2023,Laptop,235.0,Saturday,June
24648,2023-11-16,811,3,19,4,1,474,276,474,198,West,GERMANY,2023,2023,Tablet,198.0,Thursday,November
24649,2024-11-10,171,4,4,1,13,1270,1124,16510,1898,North,USA,2024,2024,Monitor,146.0,Sunday,November
24650,2024-09-07,903,6,15,1,7,489,299,3423,1330,North,USA,2024,2024,Printer,190.0,Saturday,September
24651,2024-12-11,595,6,7,3,6,489,251,2934,1428,East,INDIA,2024,2024,Printer,238.0,Wednesday,December
24652,2024-07-22,798,1,7,3,10,1318,1083,13180,2350,East,INDIA,2024,2024,Laptop,235.0,Monday,July
24653,2024-03-26,12,6,8,1,1,489,392,489,97,North,USA,2024,2024,Printer,97.0,Tuesday,March
24654,2025-03-07,460,6,4,3,10,489,388,4890,1010,East,INDIA,2025,2025,Printer,101.0,Friday,March
24655,2024-10-23,438,4,8,4,12,1270,1033,15240,2844,West,GERMANY,2024,2024,Monitor,237.0,Wednesday,October
24656,2023-06-30,137,6,9,1,7,489,198,3423,2037,North,USA,2023,2023,Printer,291.0,Friday,June
24657,2023-05-30,462,1,7,2,10,1318,1139,13180,1790,South,GERMANY,2023,2023,Laptop,179.0,Tuesday,May
24658,2024-06-29,723,3,16,3,7,474,256,3318,1526,East,INDIA,2024,2024,Tablet,218.0,Saturday,June
24659,2023-12-03,977,3,5,3,1,474,224,474,250,East,INDIA,2023,2023,Tablet,250.0,Sunday,December
24660,2025-01-06,696,2,18,2,5,787,724,3935,315,South,GERMANY,2025,2025,Smartphone,63.0,Monday,January
24661,2024-09-09,867,5,12,1,11,943,826,10373,1287,North,USA,2024,2024,Headphones,117.0,Monday,September
24662,2024-10-15,734,5,20,4,6,943,863,5658,480,West,GERMANY,2024,2024,Headphones,80.0,Tuesday,October
24663,2024-07-20,23,4,12,1,10,1270,1014,12700,2560,North,USA,2024,2024,Monitor,256.0,Saturday,July
24664,2023-09-11,222,6,18,3,1,489,190,489,299,East,INDIA,2023,2023,Printer,299.0,Monday,September
24665,2024-12-13,506,4,9,3,6,1270,1023,7620,1482,East,INDIA,2024,2024,Monitor,247.0,Friday,December
24666,2024-11-15,369,1,5,2,9,1318,1161,11862,1413,South,GERMANY,2024,2024,Laptop,157.0,Friday,November
24667,2024-08-07,789,6,19,2,11,489,276,5379,2343,South,GERMANY,2024,2024,Printer,213.0,Wednesday,August
24668,2024-05-12,560,3,15,3,12,474,234,5688,2880,East,INDIA,2024,2024,Tablet,240.0,Sunday,May
24669,2023-06-17,389,6,6,2,5,489,236,2445,1265,South,GERMANY,2023,2023,Printer,253.0,Saturday,June
24670,2023-12-26,185,5,8,4,6,943,694,5658,1494,West,GERMANY,2023,2023,Headphones,249.0,Tuesday,December
24671,2024-12-27,596,2,5,4,3,787,647,2361,420,West,GERMANY,2024,2024,Smartphone,140.0,Friday,December
24672,2024-01-08,292,5,2,3,12,943,650,11316,3516,East,INDIA,2024,2024,Headphones,293.0,Monday,January
24673,2023-10-14,222,6,3,1,2,489,347,978,284,North,USA,2023,2023,Printer,142.0,Saturday,October
24674,2024-06-15,878,1,14,3,12,1318,1185,15816,1596,East,INDIA,2024,2024,Laptop,133.0,Saturday,June
24675,2024-03-31,439,6,5,1,1,489,399,489,90,North,USA,2024,2024,Printer,90.0,Sunday,March
24676,2024-07-01,25,3,13,3,3,474,306,1422,504,East,INDIA,2024,2024,Tablet,168.0,Monday,July
24677,2024-04-16,625,3,9,2,15,474,382,7110,1380,South,GERMANY,2024,2024,Tablet,92.0,Tuesday,April
24678,2024-03-11,945,3,11,4,1,474,260,474,214,West,GERMANY,2024,2024,Tablet,214.0,Monday,March
24679,2023-06-30,604,6,11,2,11,489,199,5379,3190,South,GERMANY,2023,2023,Printer,290.0,Friday,June
24680,2023-08-26,856,5,20,2,8,943,832,7544,888,South,GERMANY,2023,2023,Headphones,111.0,Saturday,August
24681,2024-10-27,131,3,14,4,5,474,371,2370,515,West,GERMANY,2024,2024,Tablet,103.0,Sunday,October
24682,2024-12-10,913,4,19,2,11,1270,1093,13970,1947,South,GERMANY,2024,2024,Monitor,177.0,Tuesday,December
24683,2024-07-21,765,5,7,4,8,943,761,7544,1456,West,GERMANY,2024,2024,Headphones,182.0,Sunday,July
24684,2024-04-19,702,1,15,2,14,1318,1187,18452,1834,South,GERMANY,2024,2024,Laptop,131.0,Friday,April
24685,2024-03-21,452,5,6,4,3,943,724,2829,657,West,GERMANY,2024,2024,Headphones,219.0,Thursday,March
24686,2024-05-22,954,3,1,3,8,474,259,3792,1720,East,INDIA,2024,2024,Tablet,215.0,Wednesday,May
24687,2024-02-23,452,3,5,4,10,474,217,4740,2570,West,GERMANY,2024,2024,Tablet,257.0,Friday,February
24688,2023-09-02,788,5,11,4,13,943,841,12259,1326,West,GERMANY,2023,2023,Headphones,102.0,Saturday,September
24689,2023-08-03,931,6,5,3,12,489,215,5868,3288,East,INDIA,2023,2023,Printer,274.0,Thursday,August
24690,2024-09-12,574,4,17,1,7,1270,1209,8890,427,North,USA,2024,2024,Monitor,61.0,Thursday,September
24691,2025-05-06,25,3,7,1,12,474,244,5688,2760,North,USA,2025,2025,Tablet,230.0,Tuesday,May
24692,2025-03-02,155,3,18,3,9,474,322,4266,1368,East,INDIA,2025,2025,Tablet,152.0,Sunday,March
24693,2023-10-06,442,3,13,4,14,474,275,6636,2786,West,GERMANY,2023,2023,Tablet,199.0,Friday,October
24694,2024-01-22,876,4,1,3,15,1270,1079,19050,2865,East,INDIA,2024,2024,Monitor,191.0,Monday,January
24695,2023-12-26,739,3,6,2,7,474,269,3318,1435,South,GERMANY,2023,2023,Tablet,205.0,Tuesday,December
24696,2024-09-08,872,6,15,4,15,489,240,7335,3735,West,GERMANY,2024,2024,Printer,249.0,Sunday,September
24697,2024-01-11,745,4,12,4,7,1270,1185,8890,595,West,GERMANY,2024,2024,Monitor,85.0,Thursday,January
24698,2024-03-15,361,6,6,2,11,489,193,5379,3256,South,GERMANY,2024,2024,Printer,296.0,Friday,March
24699,2024-12-10,333,3,2,1,1,474,241,474,233,North,USA,2024,2024,Tablet,233.0,Tuesday,December
24700,2023-06-29,217,3,11,1,8,474,233,3792,1928,North,USA,2023,2023,Tablet,241.0,Thursday,June
24701,2023-12-11,403,2,16,1,14,787,700,11018,1218,North,USA,2023,2023,Smartphone,87.0,Monday,December
24702,2024-11-17,523,1,16,3,2,1318,1042,2636,552,East,INDIA,2024,2024,Laptop,276.0,Sunday,November
24703,2023-10-30,293,2,19,3,2,787,529,1574,516,East,INDIA,2023,2023,Smartphone,258.0,Monday,October
24704,2025-02-25,609,3,13,1,5,474,243,2370,1155,North,USA,2025,2025,Tablet,231.0,Tuesday,February
24705,2023-08-08,562,6,14,4,11,489,371,5379,1298,West,GERMANY,2023,2023,Printer,118.0,Tuesday,August
24706,2024-01-29,913,3,10,1,7,474,334,3318,980,North,USA,2024,2024,Tablet,140.0,Monday,January
24707,2024-12-02,360,5,3,3,9,943,874,8487,621,East,INDIA,2024,2024,Headphones,69.0,Monday,December
24708,2023-10-07,57,1,1,3,10,1318,1021,13180,2970,East,INDIA,2023,2023,Laptop,297.0,Saturday,October
24709,2025-05-01,76,6,15,2,14,489,315,6846,2436,South,GERMANY,2025,2025,Printer,174.0,Thursday,May
24710,2024-10-04,926,4,2,2,10,1270,1026,12700,2440,South,GERMANY,2024,2024,Monitor,244.0,Friday,October
24711,2025-04-17,312,4,14,2,8,1270,972,10160,2384,South,GERMANY,2025,2025,Monitor,298.0,Thursday,April
24712,2024-06-07,240,5,14,4,7,943,734,6601,1463,West,GERMANY,2024,2024,Headphones,209.0,Friday,June
24713,2024-09-04,362,1,9,1,5,1318,1117,6590,1005,North,USA,2024,2024,Laptop,201.0,Wednesday,September
24714,2023-10-02,870,5,5,1,11,943,765,10373,1958,North,USA,2023,2023,Headphones,178.0,Monday,October
24715,2024-10-19,957,6,7,4,6,489,357,2934,792,West,GERMANY,2024,2024,Printer,132.0,Saturday,October
24716,2025-03-20,127,4,6,3,3,1270,1052,3810,654,East,INDIA,2025,2025,Monitor,218.0,Thursday,March
24717,2023-12-29,599,3,1,3,1,474,322,474,152,East,INDIA,2023,2023,Tablet,152.0,Friday,December
24718,2024-07-13,917,4,4,3,10,1270,1037,12700,2330,East,INDIA,2024,2024,Monitor,233.0,Saturday,July
24719,2025-02-04,926,6,13,2,10,489,259,4890,2300,South,GERMANY,2025,2025,Printer,230.0,Tuesday,February
24720,2025-02-13,599,1,18,2,3,1318,1236,3954,246,South,GERMANY,2025,2025,Laptop,82.0,Thursday,February
24721,2024-09-15,707,5,2,2,6,943,692,5658,1506,South,GERMANY,2024,2024,Headphones,251.0,Sunday,September
24722,2024-07-27,662,6,4,1,1,489,315,489,174,North,USA,2024,2024,Printer,174.0,Saturday,July
24723,2025-03-11,235,5,7,4,5,943,877,4715,330,West,GERMANY,2025,2025,Headphones,66.0,Tuesday,March
24724,2024-08-04,982,2,13,3,13,787,596,10231,2483,East,INDIA,2024,2024,Smartphone,191.0,Sunday,August
24725,2024-11-10,429,2,10,3,10,787,734,7870,530,East,INDIA,2024,2024,Smartphone,53.0,Sunday,November
24726,2025-03-09,680,3,3,2,3,474,392,1422,246,South,GERMANY,2025,2025,Tablet,82.0,Sunday,March
24727,2024-02-12,922,2,9,1,3,787,641,2361,438,North,USA,2024,2024,Smartphone,146.0,Monday,February
24728,2023-11-13,296,5,6,3,3,943,674,2829,807,East,INDIA,2023,2023,Headphones,269.0,Monday,November
24729,2025-04-28,627,5,16,2,13,943,821,12259,1586,South,GERMANY,2025,2025,Headphones,122.0,Monday,April
24730,2023-06-27,184,3,1,4,12,474,181,5688,3516,West,GERMANY,2023,2023,Tablet,293.0,Tuesday,June
24731,2023-09-22,383,3,16,3,2,474,320,948,308,East,INDIA,2023,2023,Tablet,154.0,Friday,September
24732,2025-03-12,850,6,6,1,13,489,301,6357,2444,North,USA,2025,2025,Printer,188.0,Wednesday,March
24733,2025-04-14,729,4,14,4,11,1270,1162,13970,1188,West,GERMANY,2025,2025,Monitor,108.0,Monday,April
24734,2023-06-15,796,5,17,3,10,943,852,9430,910,East,INDIA,2023,2023,Headphones,91.0,Thursday,June
24735,2023-05-31,356,5,9,2,3,943,841,2829,306,South,GERMANY,2023,2023,Headphones,102.0,Wednesday,May
24736,2024-06-13,210,5,10,1,15,943,726,14145,3255,North,USA,2024,2024,Headphones,217.0,Thursday,June
24737,2024-12-21,848,1,3,1,12,1318,1121,15816,2364,North,USA,2024,2024,Laptop,197.0,Saturday,December
24738,2024-01-19,398,1,8,2,10,1318,1095,13180,2230,South,GERMANY,2024,2024,Laptop,223.0,Friday,January
24739,2024-07-28,327,2,4,2,8,787,656,6296,1048,South,GERMANY,2024,2024,Smartphone,131.0,Sunday,July
24740,2025-04-22,889,1,1,3,4,1318,1075,5272,972,East,INDIA,2025,2025,Laptop,243.0,Tuesday,April
24741,2023-06-09,71,4,16,4,4,1270,1094,5080,704,West,GERMANY,2023,2023,Monitor,176.0,Friday,June
24742,2024-01-04,752,5,9,1,14,943,690,13202,3542,North,USA,2024,2024,Headphones,253.0,Thursday,January
24743,2023-06-13,747,5,17,1,2,943,819,1886,248,North,USA,2023,2023,Headphones,124.0,Tuesday,June
24744,2024-12-31,627,2,13,4,14,787,546,11018,3374,West,GERMANY,2024,2024,Smartphone,241.0,Tuesday,December
24745,2023-05-29,161,5,9,1,9,943,804,8487,1251,North,USA,2023,2023,Headphones,139.0,Monday,May
24746,2025-03-10,826,2,5,2,12,787,580,9444,2484,South,GERMANY,2025,2025,Smartphone,207.0,Monday,March
24747,2023-09-20,68,5,5,4,7,943,850,6601,651,West,GERMANY,2023,2023,Headphones,93.0,Wednesday,September
24748,2023-12-10,134,3,6,4,6,474,353,2844,726,West,GERMANY,2023,2023,Tablet,121.0,Sunday,December
24749,2023-07-26,370,1,18,1,7,1318,1162,9226,1092,North,USA,2023,2023,Laptop,156.0,Wednesday,July
24750,2024-10-14,1000,2,5,1,1,787,591,787,196,North,USA,2024,2024,Smartphone,196.0,Monday,October
24751,2024-04-21,156,4,6,2,12,1270,1081,15240,2268,South,GERMANY,2024,2024,Monitor,189.0,Sunday,April
24752,2023-05-31,646,2,15,2,7,787,526,5509,1827,South,GERMANY,2023,2023,Smartphone,261.0,Wednesday,May
24753,2023-10-20,191,4,6,3,9,1270,1086,11430,1656,East,INDIA,2023,2023,Monitor,184.0,Friday,October
24754,2024-03-16,195,2,9,3,10,787,681,7870,1060,East,INDIA,2024,2024,Smartphone,106.0,Saturday,March
24755,2024-11-13,225,4,7,1,15,1270,988,19050,4230,North,USA,2024,2024,Monitor,282.0,Wednesday,November
24756,2023-11-18,406,1,2,2,5,1318,1262,6590,280,South,GERMANY,2023,2023,Laptop,56.0,Saturday,November
24757,2023-09-26,469,4,13,2,12,1270,1204,15240,792,South,GERMANY,2023,2023,Monitor,66.0,Tuesday,September
24758,2025-03-23,439,2,18,2,14,787,683,11018,1456,South,GERMANY,2025,2025,Smartphone,104.0,Sunday,March
24759,2023-11-12,194,3,10,1,4,474,264,1896,840,North,USA,2023,2023,Tablet,210.0,Sunday,November
24760,2025-01-15,415,2,7,4,4,787,577,3148,840,West,GERMANY,2025,2025,Smartphone,210.0,Wednesday,January
24761,2024-05-22,698,1,3,2,11,1318,1117,14498,2211,South,GERMANY,2024,2024,Laptop,201.0,Wednesday,May
24762,2024-11-18,567,5,2,4,9,943,760,8487,1647,West,GERMANY,2024,2024,Headphones,183.0,Monday,November
24763,2023-11-15,799,2,14,4,2,787,659,1574,256,West,GERMANY,2023,2023,Smartphone,128.0,Wednesday,November
24764,2023-10-23,173,6,5,2,1,489,249,489,240,South,GERMANY,2023,2023,Printer,240.0,Monday,October
24765,2023-07-06,649,2,15,3,15,787,721,11805,990,East,INDIA,2023,2023,Smartphone,66.0,Thursday,July
24766,2023-10-12,357,1,10,1,1,1318,1109,1318,209,North,USA,2023,2023,Laptop,209.0,Thursday,October
24767,2023-12-25,792,1,2,3,6,1318,1224,7908,564,East,INDIA,2023,2023,Laptop,94.0,Monday,December
24768,2025-01-30,665,2,13,4,6,787,635,4722,912,West,GERMANY,2025,2025,Smartphone,152.0,Thursday,January
24769,2024-09-10,325,1,3,3,5,1318,1089,6590,1145,East,INDIA,2024,2024,Laptop,229.0,Tuesday,September
24770,2023-08-30,271,5,18,3,6,943,825,5658,708,East,INDIA,2023,2023,Headphones,118.0,Wednesday,August
24771,2024-01-03,484,2,13,1,13,787,719,10231,884,North,USA,2024,2024,Smartphone,68.0,Wednesday,January
24772,2023-06-24,56,4,14,3,6,1270,1086,7620,1104,East,INDIA,2023,2023,Monitor,184.0,Saturday,June
24773,2023-12-20,428,3,15,2,2,474,301,948,346,South,GERMANY,2023,2023,Tablet,173.0,Wednesday,December
24774,2025-03-23,650,1,12,3,13,1318,1206,17134,1456,East,INDIA,2025,2025,Laptop,112.0,Sunday,March
24775,2024-09-04,50,5,3,4,13,943,663,12259,3640,West,GERMANY,2024,2024,Headphones,280.0,Wednesday,September
24776,2024-04-12,862,4,13,3,7,1270,1186,8890,588,East,INDIA,2024,2024,Monitor,84.0,Friday,April
24777,2023-08-11,849,4,3,2,1,1270,1010,1270,260,South,GERMANY,2023,2023,Monitor,260.0,Friday,August
24778,2025-01-18,143,6,18,1,8,489,410,3912,632,North,USA,2025,2025,Printer,79.0,Saturday,January
24779,2024-06-08,187,4,2,4,13,1270,1138,16510,1716,West,GERMANY,2024,2024,Monitor,132.0,Saturday,June
24780,2024-07-24,520,4,18,2,3,1270,1013,3810,771,South,GERMANY,2024,2024,Monitor,257.0,Wednesday,July
24781,2025-04-03,71,1,17,1,11,1318,1092,14498,2486,North,USA,2025,2025,Laptop,226.0,Thursday,April
24782,2024-05-15,755,2,7,2,1,787,517,787,270,South,GERMANY,2024,2024,Smartphone,270.0,Wednesday,May
24783,2025-03-13,511,2,5,3,11,787,600,8657,2057,East,INDIA,2025,2025,Smartphone,187.0,Thursday,March
24784,2025-02-06,253,4,1,2,3,1270,1013,3810,771,South,GERMANY,2025,2025,Monitor,257.0,Thursday,February
24785,2024-03-07,904,6,19,1,6,489,307,2934,1092,North,USA,2024,2024,Printer,182.0,Thursday,March
24786,2023-09-10,100,6,14,1,4,489,335,1956,616,North,USA,2023,2023,Printer,154.0,Sunday,September
24787,2025-02-21,939,4,20,1,9,1270,1000,11430,2430,North,USA,2025,2025,Monitor,270.0,Friday,February
24788,2023-07-04,680,4,1,1,1,1270,989,1270,281,North,USA,2023,2023,Monitor,281.0,Tuesday,July
24789,2024-12-17,21,6,13,4,3,489,352,1467,411,West,GERMANY,2024,2024,Printer,137.0,Tuesday,December
24790,2024-05-14,802,1,1,1,5,1318,1053,6590,1325,North,USA,2024,2024,Laptop,265.0,Tuesday,May
24791,2025-01-04,270,5,2,4,1,943,743,943,200,West,GERMANY,2025,2025,Headphones,200.0,Saturday,January
24792,2025-03-22,826,3,4,1,5,474,202,2370,1360,North,USA,2025,2025,Tablet,272.0,Saturday,March
24793,2024-05-05,135,1,2,3,11,1318,1254,14498,704,East,INDIA,2024,2024,Laptop,64.0,Sunday,May
24794,2024-08-19,777,3,5,2,1,474,407,474,67,South,GERMANY,2024,2024,Tablet,67.0,Monday,August
24795,2025-02-27,14,5,10,4,12,943,873,11316,840,West,GERMANY,2025,2025,Headphones,70.0,Thursday,February
24796,2025-04-26,65,1,5,1,14,1318,1021,18452,4158,North,USA,2025,2025,Laptop,297.0,Saturday,April
24797,2024-09-30,437,1,14,2,9,1318,1174,11862,1296,South,GERMANY,2024,2024,Laptop,144.0,Monday,September
24798,2025-01-28,220,6,13,3,8,489,367,3912,976,East,INDIA,2025,2025,Printer,122.0,Tuesday,January
24799,2024-11-26,801,4,2,2,12,1270,1014,15240,3072,South,GERMANY,2024,2024,Monitor,256.0,Tuesday,November
24800,2024-11-21,738,2,10,2,13,787,564,10231,2899,South,GERMANY,2024,2024,Smartphone,223.0,Thursday,November
24801,2023-12-21,595,3,8,1,5,474,330,2370,720,North,USA,2023,2023,Tablet,144.0,Thursday,December
24802,2024-11-22,398,2,1,2,2,787,505,1574,564,South,GERMANY,2024,2024,Smartphone,282.0,Friday,November
24803,2023-08-24,203,4,6,1,7,1270,1213,8890,399,North,USA,2023,2023,Monitor,57.0,Thursday,August
24804,2024-09-16,80,4,3,4,4,1270,1024,5080,984,West,GERMANY,2024,2024,Monitor,246.0,Monday,September
24805,2024-08-22,547,1,19,2,5,1318,1037,6590,1405,South,GERMANY,2024,2024,Laptop,281.0,Thursday,August
24806,2023-09-21,632,3,13,1,4,474,397,1896,308,North,USA,2023,2023,Tablet,77.0,Thursday,September
24807,2023-07-22,313,6,15,3,3,489,246,1467,729,East,INDIA,2023,2023,Printer,243.0,Saturday,July
24808,2023-06-03,257,4,2,4,12,1270,1206,15240,768,West,GERMANY,2023,2023,Monitor,64.0,Saturday,June
24809,2025-01-29,869,4,15,3,5,1270,1165,6350,525,East,INDIA,2025,2025,Monitor,105.0,Wednesday,January
24810,2023-07-26,640,6,2,2,2,489,342,978,294,South,GERMANY,2023,2023,Printer,147.0,Wednesday,July
24811,2024-05-25,481,2,4,2,6,787,561,4722,1356,South,GERMANY,2024,2024,Smartphone,226.0,Saturday,May
24812,2023-08-20,938,5,14,1,2,943,760,1886,366,North,USA,2023,2023,Headphones,183.0,Sunday,August
24813,2024-05-26,413,6,13,3,12,489,419,5868,840,East,INDIA,2024,2024,Printer,70.0,Sunday,May
24814,2025-03-30,650,4,9,2,8,1270,1046,10160,1792,South,GERMANY,2025,2025,Monitor,224.0,Sunday,March
24815,2023-11-30,895,3,9,2,5,474,258,2370,1080,South,GERMANY,2023,2023,Tablet,216.0,Thursday,November
24816,2024-06-30,860,1,10,2,1,1318,1181,1318,137,South,GERMANY,2024,2024,Laptop,137.0,Sunday,June
24817,2024-12-22,387,6,3,1,3,489,407,1467,246,North,USA,2024,2024,Printer,82.0,Sunday,December
24818,2023-08-18,373,4,2,3,1,1270,982,1270,288,East,INDIA,2023,2023,Monitor,288.0,Friday,August
24819,2023-07-08,174,5,3,1,9,943,850,8487,837,North,USA,2023,2023,Headphones,93.0,Saturday,July
24820,2024-11-07,978,2,1,1,8,787,605,6296,1456,North,USA,2024,2024,Smartphone,182.0,Thursday,November
24821,2024-01-26,620,5,20,2,4,943,819,3772,496,South,GERMANY,2024,2024,Headphones,124.0,Friday,January
24822,2025-03-30,89,4,10,4,3,1270,1206,3810,192,West,GERMANY,2025,2025,Monitor,64.0,Sunday,March
24823,2023-07-13,34,1,20,3,5,1318,1052,6590,1330,East,INDIA,2023,2023,Laptop,266.0,Thursday,July
24824,2025-04-07,535,3,16,1,6,474,209,2844,1590,North,USA,2025,2025,Tablet,265.0,Monday,April
24825,2024-05-13,940,5,8,3,3,943,812,2829,393,East,INDIA,2024,2024,Headphones,131.0,Monday,May
24826,2024-12-22,486,1,17,3,1,1318,1139,1318,179,East,INDIA,2024,2024,Laptop,179.0,Sunday,December
24827,2024-01-23,118,1,5,2,5,1318,1089,6590,1145,South,GERMANY,2024,2024,Laptop,229.0,Tuesday,January
24828,2023-05-22,276,2,20,1,9,787,570,7083,1953,North,USA,2023,2023,Smartphone,217.0,Monday,May
24829,2024-11-25,231,3,10,4,13,474,308,6162,2158,West,GERMANY,2024,2024,Tablet,166.0,Monday,November
24830,2025-04-30,330,4,6,1,14,1270,1037,17780,3262,North,USA,2025,2025,Monitor,233.0,Wednesday,April
24831,2024-05-21,175,2,15,4,2,787,727,1574,120,West,GERMANY,2024,2024,Smartphone,60.0,Tuesday,May
24832,2024-10-19,592,4,8,2,8,1270,1077,10160,1544,South,GERMANY,2024,2024,Monitor,193.0,Saturday,October
24833,2024-07-20,896,3,19,1,8,474,355,3792,952,North,USA,2024,2024,Tablet,119.0,Saturday,July
24834,2024-03-29,92,3,10,4,4,474,374,1896,400,West,GERMANY,2024,2024,Tablet,100.0,Friday,March
24835,2023-11-06,386,6,14,4,2,489,302,978,374,West,GERMANY,2023,2023,Printer,187.0,Monday,November
24836,2023-07-08,629,5,18,2,5,943,872,4715,355,South,GERMANY,2023,2023,Headphones,71.0,Saturday,July
24837,2023-10-28,332,5,9,2,9,943,794,8487,1341,South,GERMANY,2023,2023,Headphones,149.0,Saturday,October
24838,2023-08-26,262,5,4,1,9,943,856,8487,783,North,USA,2023,2023,Headphones,87.0,Saturday,August
24839,2023-12-05,199,1,9,4,15,1318,1186,19770,1980,West,GERMANY,2023,2023,Laptop,132.0,Tuesday,December
24840,2024-10-21,930,4,11,4,14,1270,971,17780,4186,West,GERMANY,2024,2024,Monitor,299.0,Monday,October
24841,2023-06-22,521,4,9,4,9,1270,1083,11430,1683,West,GERMANY,2023,2023,Monitor,187.0,Thursday,June
24842,2024-10-02,989,1,8,3,15,1318,1165,19770,2295,East,INDIA,2024,2024,Laptop,153.0,Wednesday,October
24843,2025-03-09,149,6,18,3,7,489,408,3423,567,East,INDIA,2025,2025,Printer,81.0,Sunday,March
24844,2024-11-21,469,3,19,2,10,474,193,4740,2810,South,GERMANY,2024,2024,Tablet,281.0,Thursday,November
24845,2025-05-01,647,2,1,3,14,787,707,11018,1120,East,INDIA,2025,2025,Smartphone,80.0,Thursday,May
24846,2023-12-06,342,6,20,1,13,489,254,6357,3055,North,USA,2023,2023,Printer,235.0,Wednesday,December
24847,2024-08-04,977,1,2,1,1,1318,1066,1318,252,North,USA,2024,2024,Laptop,252.0,Sunday,August
24848,2024-03-04,924,3,16,2,5,474,410,2370,320,South,GERMANY,2024,2024,Tablet,64.0,Monday,March
24849,2025-01-30,314,5,14,2,2,943,823,1886,240,South,GERMANY,2025,2025,Headphones,120.0,Thursday,January
24850,2023-07-08,56,6,14,3,8,489,332,3912,1256,East,INDIA,2023,2023,Printer,157.0,Saturday,July
24851,2024-09-01,191,2,8,4,15,787,733,11805,810,West,GERMANY,2024,2024,Smartphone,54.0,Sunday,September
